tag_?	quest_id	quest_prog	main_name	prog_name	description	cnt1	items[0]	items[1]	items[2]	items[3]	items[4]	items[5]	items[6]	items[7]	items[8]	items[9]	items[10]	items[11]	items[12]	items[13]	cnt2	num_items[0]	num_items[1]	num_items[2]	num_items[3]	num_items[4]	num_items[5]	num_items[6]	num_items[7]	num_items[8]	num_items[9]	num_items[10]	num_items[11]	num_items[12]	num_items[13]	quest_x	quest_y	quest_z	lvl_min	lvl_max	quest_type	entity_name	get_item_in_quest	UNK_1	UNK_2	contact_npc_id	contact_npc_x	contact_npc_y	contact_npc_z	restricions	short_description	cnt3	req_class[0]	req_class[1]	req_class[2]	req_class[3]	req_class[4]	req_class[5]	req_class[6]	req_class[7]	req_class[8]	req_class[9]	req_class[10]	req_class[11]	req_class[12]	req_class[13]	req_class[14]	req_class[15]	req_class[16]	req_class[17]	req_class[18]	req_class[19]	req_class[20]	req_class[21]	req_class[22]	req_class[23]	req_class[24]	req_class[25]	req_class[26]	req_class[27]	req_class[28]	req_class[29]	req_class[30]	req_class[31]	req_class[32]	req_class[33]	req_class[34]	req_class[35]	req_class[36]	req_class[37]	req_class[38]	req_class[39]	req_class[40]	req_class[41]	req_class[42]	req_class[43]	req_class[44]	req_class[45]	req_class[46]	req_class[47]	req_class[48]	req_class[49]	req_class[50]	req_class[51]	req_class[52]	req_class[53]	req_class[54]	req_class[55]	req_class[56]	req_class[57]	req_class[58]	req_class[59]	req_class[60]	req_class[61]	req_class[62]	req_class[63]	req_class[64]	req_class[65]	req_class[66]	req_class[67]	req_class[68]	cnt4	req_item[0]	req_item[1]	req_item[2]	req_item[3]	req_item[4]	clan_pet_quest	req_quest_complete	UNK_3	area_id	UNK_4	cnt5	tab5[0]	tab5[1]	tab5[2]	tab5[3]	tab5[4]	tab5[5]	tab5[6]	tab5[7]	tab5[8]	tab5[9]	tab5[10]	cnt6	tab6[0]	tab6[1]	tab6[2]	tab6[3]	tab6[4]	tab6[5]	tab6[6]	tab6[7]	tab6[8]	tab6[9]	tab6[10]	cnt7	tab7[0]	tab7[1]	tab7[2]	tab7[3]
1	11	1	a,Secret Meeting With Ketra Orcs\0	a,Meet Trader Leon\0	a,Go to the weapons and armor shop in the Town of Goddard and meet with Trader Leon. Receive a war supplies box that needs to be delivered to the Ketra Orc tribe from him. \\n\0	1	7231														1	1														148832.00000000	-58960.00000000	-2965.00000000	74	80	3	a,Trader Leon\0	0	1	1	31296	147920.00000000	-59424.00000000	-2982.00000000	a,No Requirements\0	a,The hostile Ketra Orcs possess a very great influence in Goddard Territory. Guard Cadmon tells you that he will give you an opportunity to approach the Ketra tribe and proposes a mission to you.\0	0																																																																						0						0	0	0	180	0	2	15623	15624										2	82045	6047										1	0			
1	11	2	a,Secret Meeting With Ketra Orcs\0	a,Meet Ketra Orc's Messenger\0	a,You got the war supplies box from Trader Leon in the Town of Goddard. Now, deliver it to Ketra's Messenger Wahkan in the Ketra Orc Outpost. \\n\0	1	7231														1	1														146980.00000000	-67483.00000000	-3656.00000000	74	80	3	a,Ketra's Messenger Wahkan\0	0	1	1	31296	147920.00000000	-59424.00000000	-2982.00000000	a,No Requirements\0	a,The hostile Ketra Orcs possess a very great influence in Goddard Territory. Guard Cadmon tells you that he will give you an opportunity to approach the Ketra tribe and proposes a mission to you.\0	0																																																																						0						0	0	0	180	0	2	15623	15624										2	82045	6047										1	1			
1	11	4294967295	a,Secret Meeting With Ketra Orcs\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	74	80	3	a,	1	1	1	31296	147920.00000000	-59424.00000000	-2982.00000000	a,No Requirements\0	a,The hostile Ketra Orcs possess a very great influence in Goddard Territory. Guard Cadmon tells you that he will give you an opportunity to approach the Ketra tribe and proposes a mission to you.\0	0																																																																						0						0	0	0	180	0	2	15623	15624										2	82045	6047										1	2			
1	12	1	a,Secret Meeting With Varka Silenos\0	a,Meet Trader Helmut\0	a,Go to the weapons and armor shop in the Town of Goddard and meet with Trader Helmut. He will give you a box of war supplies. Deliver it to the Varka Silenos. \\n\0	1	7232														1	1														149000.00000000	-58876.00000000	-2965.00000000	74	80	3	a,Trader Helmut\0	0	1	1	31296	147920.00000000	-59424.00000000	-2982.00000000	a,No Requirements\0	a,The hostile Ketra Orcs possess a very great influence in Goddard Territory. Guard Cadmon tells you that he will give you an opportunity to approach the Ketra tribe and proposes a mission to you.\0	0																																																																						0						0	0	0	180	0	2	15623	15624										2	233125	18142										1	0			
1	12	2	a,Secret Meeting With Varka Silenos\0	a,Meet Varka's Herald\0	a,Pick up a box of war supplies from Trader Helmut and deliver it to Naran Ashanuk in the Varka Silenos stronghold. \\n\0	1	7232														1	1														125440.00000000	-40944.00000000	-3701.00000000	74	80	3	a,Varka's Messenger Naran Ashanuk\0	0	1	1	31296	147920.00000000	-59424.00000000	-2982.00000000	a,No Requirements\0	a,The hostile Ketra Orcs possess a very great influence in Goddard Territory. Guard Cadmon tells you that he will give you an opportunity to approach the Ketra tribe and proposes a mission to you.\0	0																																																																						0						0	0	0	180	0	2	15623	15624										2	233125	18142										1	1			
1	12	4294967295	a,Secret Meeting With Varka Silenos\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	74	80	3	a,	1	1	1	31296	147920.00000000	-59424.00000000	-2982.00000000	a,No Requirements\0	a,The hostile Ketra Orcs possess a very great influence in Goddard Territory. Guard Cadmon tells you that he will give you an opportunity to approach the Ketra tribe and proposes a mission to you.\0	0																																																																						0						0	0	0	180	0	2	15623	15624										2	233125	18142										1	2			
1	13	1	a,Parcel Delivery\0	a,Deliver a Package\0	a,Mineral Trader Fundin in the Town of Goddard asks you to deliver a package to Blacksmith Vulcan in the lower region of the Forge of the Gods. Get going!\\n\0	0															0															180352.00000000	-111888.00000000	-5826.00000000	74	80	3	a,Blacksmith Vulcan\0	0	1	1	31274	146688.00000000	-59008.00000000	-2972.00000000	a,No Requirements\0	a,Mineral Trader Fundin in the Town of Goddard asks you to make an immediate delivery to Vulcan in the lower region of Forge of the Gods.\0	0																																																																						0						0	0	0	180	0	3	15623	15624	57									3	589092	58794	157834									1	0			
1	13	4294967295	a,Parcel Delivery\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	74	80	3	a,	1	1	1	31274	146688.00000000	-59008.00000000	-2972.00000000	a,No Requirements\0	a,Mineral Trader Fundin in the Town of Goddard asks you to make an immediate delivery to Vulcan in the lower region of Forge of the Gods.\0	0																																																																						0						0	0	0	180	0	3	15623	15624	57									3	589092	58794	157834									1	1			
1	14	1	a,Whereabouts of the Archaeologist\0	a,Deliver a Letter\0	a,Trader Liesel of the Town of Goddard asks you to deliver a letter to her Archaeologist friend who left several years ago. She tells you to go to the fork in the road and travel north to find the Shrine of Loyalty and east to go to the Imperial Tomb.\\n\0	0															0															181611.00000000	-75293.00000000	-2728.00000000	74	80	3	a,???\0	0	1	1	31263	149312.00000000	-57360.00000000	-2966.00000000	a,No Requirements\0	a,Liesel asks you to deliver a letter to her Archaeologist friend who left the town a few years ago.\0	0																																																																						0						0	0	0	180	0	3	15623	15624	57									3	325881	32524	136928									1	0			
1	14	4294967295	a,Whereabouts of the Archaeologist\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	74	80	3	a,	1	1	1	31263	149312.00000000	-57360.00000000	-2966.00000000	a,No Requirements\0	a,Liesel asks you to deliver a letter to her Archaeologist friend who left the town a few years ago.\0	0																																																																						0						0	0	0	180	0	3	15623	15624	57									3	325881	32524	136928									1	1			
1	15	1	a,Sweet Whispers\0	a,Meet the Mysterious Necromancer\0	a,Trader Vladimir asks you to visit the Mysterious Necromancer at the entrance of the Valley of Saints.\\n\0	0															0															68064.00000000	-71712.00000000	-3712.00000000	60	0	3	a,Mysterious Necromancer\0	0	1	1	31302	44704.00000000	-47472.00000000	-800.00000000	a,No Requirements\0	a,Vladimir is looking for assistants to help the mysterious organization to which he belongs. It's a request you can't refuse.\0	0																																																																						0						0	0	0	200	0	2	15623	15624										2	350531	28204										1	0			
1	15	2	a,Sweet Whispers\0	a,Meet the Hierarch\0	a,The Mysterious Necromancer asks you to visit the Hierarch in charge of the Evil Altar.\\n\0	0															0															72704.00000000	-72480.00000000	-4478.00000000	60	0	3	a,Hierarch\0	1	1	1	31302	44704.00000000	-47472.00000000	-800.00000000	a,No Requirements\0	a,Vladimir is looking for assistants to help the mysterious organization to which he belongs. It's a request you can't refuse.\0	0																																																																						0						0	0	0	200	0	2	15623	15624										2	350531	28204										1	1			
1	15	4294967295	a,Sweet Whispers\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	60	0	3	a,	1	1	1	31302	44704.00000000	-47472.00000000	-800.00000000	a,No Requirements\0	a,Vladimir is looking for assistants to help the mysterious organization to which he belongs. It's a request you can't refuse...\0	0																																																																						0						0	0	0	200	0	2	15623	15624										2	350531	28204										1	2			
1	16	1	a,The Coming Darkness\0	a,Breaking the Seal\0	a,Go to the Evil Altar and break the hidden seal.\\n\0	0															0															72656.00000000	-72480.00000000	-4478.00000000	62	0	3	a,Evil Altar\0	0	1	1	31517	0.00000000	0.00000000	0.00000000	a,Completion of the "Light and Darkness" quest\0	a,The Hierarch says that you must pass a trial to be recognized as a member of his group.\0	0																																																																						0						0	17	0	200	0	2	15623	15624										2	865187	69172										1	0			
1	16	2	a,The Coming Darkness\0	a,Breaking the Seal\0	a,Go to the Evil Altar and break the hidden seal.\\n\0	0															0															95516.00000000	-87328.00000000	-3813.00000000	62	0	3	a,Evil Altar\0	0	1	1	31517	0.00000000	0.00000000	0.00000000	a,Completion of the "Light and Darkness" quest\0	a,The Hierarch says that you must pass a trial to be recognized as a member of his group.\0	0																																																																						0						0	17	0	200	0	2	15623	15624										2	865187	69172										1	1			
1	16	3	a,The Coming Darkness\0	a,Breaking the Seal\0	a,Go to the Evil Altar and break the hidden seal.\\n\0	0															0															69904.00000000	-83904.00000000	-4320.00000000	62	0	3	a,Evil Altar\0	0	1	1	31517	0.00000000	0.00000000	0.00000000	a,Completion of the "Light and Darkness" quest\0	a,The Hierarch says that you must pass a trial to be recognized as a member of his group.\0	0																																																																						0						0	17	0	200	0	2	15623	15624										2	865187	69172										1	2			
1	16	4	a,The Coming Darkness\0	a,Breaking the Seal\0	a,Go to the Evil Altar and break the hidden seal.\\n\0	0															0															78416.00000000	-75808.00000000	-4485.00000000	62	0	3	a,Evil Altar\0	0	1	1	31517	0.00000000	0.00000000	0.00000000	a,Completion of the "Light and Darkness" quest\0	a,The Hierarch says that you must pass a trial to be recognized as a member of his group.\0	0																																																																						0						0	17	0	200	0	2	15623	15624										2	865187	69172										1	3			
1	16	5	a,The Coming Darkness\0	a,Breaking the Seal\0	a,Go to the Evil Altar and break the hidden seal.\\n\0	0															0															89236.00000000	-92684.00000000	-3800.00000000	62	0	3	a,Evil Altar\0	0	1	1	31517	0.00000000	0.00000000	0.00000000	a,Completion of the "Light and Darkness" quest\0	a,The Hierarch says that you must pass a trial to be recognized as a member of his group.\0	0																																																																						0						0	17	0	200	0	2	15623	15624										2	865187	69172										1	4			
1	16	6	a,The Coming Darkness\0	a,Breaking the Seal\0	a,You've broken all the seals. Speak with Tetrarch who can be found near you.\\n\0	0															0															89204.00000000	-92656.00000000	-3800.00000000	62	0	3	a,Hierarch\0	1	1	1	31517	0.00000000	0.00000000	0.00000000	a,Completion of the "Light and Darkness" quest\0	a,The Hierarch says that you must pass a trial to be recognized as a member of his group.\0	0																																																																						0						0	17	0	200	0	2	15623	15624										2	865187	69172										1	5			
1	16	4294967295	a,The Coming Darkness\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	62	0	3	a,	1	1	1	31517	0.00000000	0.00000000	0.00000000	a,Completion of the "Light and Darkness" quest\0	a,The Hierarch says that you must pass a trial to be recognized as a member of his group...\0	0																																																																						0						0	17	0	200	0	2	15623	15624										2	865187	69172										1	6			
1	17	1	a,Light and Darkness\0	a,Breaking the Seal\0	a,Let's go to the Saint's Altar to sprinkle the blood.\\n \0	0															0															76656.00000000	-76416.00000000	-3602.00000000	61	0	3	a,Altar of Saints\0	0	1	1	31517	0.00000000	0.00000000	0.00000000	a,Completion of the "Sweet Whispers" quest\0	a,The Hierarch is attempting to make it possible to perform his ritual on the Altar of Saints.\0	0																																																																						0						0	15	0	200	0	2	15623	15624										2	697040	54887										1	0			
1	17	2	a,Light and Darkness\0	a,Breaking the Seal\0	a,Let's go to the Saint's Altar to sprinkle the blood.\\n \0	0															0															97264.00000000	-90784.00000000	-2786.00000000	61	0	3	a,Altar of Saints\0	0	1	1	31517	0.00000000	0.00000000	0.00000000	a,Completion of the "Sweet Whispers" quest\0	a,The Hierarch is attempting to make it possible to perform his ritual on the Altar of Saints.\0	0																																																																						0						0	15	0	200	0	2	15623	15624										2	697040	54887										1	1			
1	17	3	a,Light and Darkness\0	a,Breaking the Seal\0	a,Let's go to the Saint's Altar to sprinkle the blood.\\n \0	0															0															72750.00000000	-89153.00000000	-3106.00000000	61	0	3	a,Altar of Saints\0	0	1	1	31517	0.00000000	0.00000000	0.00000000	a,Completion of the "Sweet Whispers" quest\0	a,The Hierarch is attempting to make it possible to perform his ritual on the Altar of Saints.\0	0																																																																						0						0	15	0	200	0	2	15623	15624										2	697040	54887										1	2			
1	17	4	a,Light and Darkness\0	a,Breaking the Seal\0	a,Let's go to the Saint's Altar to sprinkle the blood.\\n \0	0															0															91744.00000000	-75824.00000000	-3634.00000000	61	0	3	a,Altar of Saints\0	0	1	1	31517	0.00000000	0.00000000	0.00000000	a,Completion of the "Sweet Whispers" quest\0	a,The Hierarch is attempting to make it possible to perform his ritual on the Altar of Saints.\0	0																																																																						0						0	15	0	200	0	2	15623	15624										2	697040	54887										1	3			
1	17	5	a,Light and Darkness\0	a,Breaking the Seal\0	a,Mission accomplished. Let's go find the elder nearby.\\n\0	0															0															72704.00000000	-72480.00000000	-4478.00000000	61	0	3	a,Hierarch\0	1	1	1	31517	0.00000000	0.00000000	0.00000000	a,Completion of the "Sweet Whispers" quest\0	a,The Hierarch is attempting to make it possible to perform his ritual on the Altar of Saints.\0	0																																																																						0						0	15	0	200	0	2	15623	15624										2	697040	54887										1	4			
1	17	4294967295	a,Light and Darkness\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	61	0	3	a,	1	1	1	31517	0.00000000	0.00000000	0.00000000	a,Completion of the "Sweet Whispers" quest\0	a,The Hierarch is attempting to make it possible to perform his ritual on the Altar of Saints...\0	0																																																																						0						0	15	0	200	0	2	15623	15624										2	697040	54887										1	5			
1	18	1	a,Meeting with the Golden Ram\0	a,Receive the delivered cargo!\0	a,Go see the warehouse keeper Daisy of the Town of Rune and receive the supplies to deliver them to Golden Ram Mercenary.\\n\0	0															0															43556.00000000	-48640.00000000	-800.00000000	66	76	3	a,Warehouse Keeper Daisy\0	0	1	1	31314	43560.00000000	-48912.00000000	-800.00000000	a,No Requirements\0	a,Warehouse Chief Donal asked the Golden Ram Mercenary dispatched to the swamp to deliver the military supplies, and to see his nephew Warehouse Keeper Daisy... \0	0																																																																						0						0	0	0	200	0	3	15623	15624	57									3	126668	11731	40000									1	0			
1	18	2	a,Meeting with the Golden Ram\0	a,Go to the Swamp of Screams!\0	a,Deliver the box of supplies you received from Daisy to Mercenary Supplier Abercrombie in the Swamp of Screams. \\n\0	0															0															69348.00000000	-50408.00000000	-3288.00000000	66	76	3	a,Mercenary Supplier Abercrombie\0	0	1	1	31314	43560.00000000	-48912.00000000	-800.00000000	a,No Requirements\0	a,Warehouse Chief Donal asked the Golden Ram Mercenary dispatched to the swamp to deliver the military supplies, and to see his nephew Warehouse Keeper Daisy... \0	0																																																																						0						0	0	0	200	0	3	15623	15624	57									3	126668	11731	40000									1	1			
1	18	4294967295	a,Meeting with the Golden Ram\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	66	76	3	a,	1	1	1	31314	43560.00000000	-48912.00000000	-800.00000000	a,No Requirements\0	a,Warehouse Chief Donal asked the Golden Ram Mercenary dispatched to the swamp to deliver the military supplies, and to see his nephew Warehouse Keeper Daisy... \0	0																																																																						0						0	0	0	200	0	3	15623	15624	57									3	126668	11731	40000									1	2			
1	21	1	a,Hidden Truth\0	a,Dark Mage Depression\0	a,The Dark Mage is troubled by a ghost's moaning. Perhaps the sound is coming from a nearby tombstone.\\n\0	0															0															51475.00000000	-54596.00000000	-3155.00000000	63	0	3	a,Tombstone\0	0	1	1	31522	51878.00000000	-54796.00000000	-3167.00000000	a,No Requirements\0	a,The Forest of the Dead. A sleepless ghost lives in the deep darkness. The conspiracy is born.\0	0																																																																						0						0	0	0	200	0	2	15623	15624										2	131228	11978										1	0			
